,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
5548,19,36,334532,7392227,190547,0,138.763158,547,1,7062018,1,1,1,3,1,1905471,0,138.763158,1,3,2,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,42.0,2017.0,,,9000.0,1,190547102,0,113.179293,2,3,31,1,1,5,1,1,3000.0,,,,,,274.0,36.0,332662.0,7383932.0,2.0,2.0,2.0,4.0,1.0,,,,,,,,,,2.0,128.247095,6.0,4,274.0,36.0,332662.0,7383932.0,275.0,36.0,332827.0,7383790.0,,,,,,,,,,,,,2.0,11.0,11.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,6.0,,6.0,16.0,3.0,,,,1.0,,,217.69,5549
5549,19,36,334532,7392227,190547,0,138.763158,547,1,7062018,1,1,1,3,1,1905471,0,138.763158,1,3,2,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,42.0,2017.0,,,9000.0,1,190547102,0,113.179293,2,3,31,1,1,5,1,1,3000.0,,,,,,274.0,36.0,332662.0,7383932.0,2.0,2.0,2.0,4.0,1.0,,,,,,,,,,3.0,128.247095,6.0,4,275.0,36.0,332827.0,7383790.0,274.0,36.0,332662.0,7383932.0,,,,,,,,,,,,,11.0,2.0,2.0,2.0,2.0,16.0,,,,13.0,50.0,,13.0,56.0,,6.0,16.0,3.0,,,,1.0,,,217.69,5550
5713,20,36,334158,7393439,200014,0,441.0,14,1,7032018,1,1,1,4,1,2000141,0,441.0,1,4,1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,26.0,1997.0,,,8000.0,1,200014104,0,412.84334,4,3,35,1,5,4,1,1,2500.0,23.0,36.0,332748.0,7393094.0,2.0,20.0,36.0,334158.0,7393439.0,3.0,2.0,5.0,4.0,1.0,,,,,,,,,,2.0,467.80606,3.0,4,237.0,36.0,336716.0,7389173.0,236.0,36.0,336625.0,7390242.0,,,,,,,,,,,,,2.0,11.0,11.0,2.0,2.0,16.0,,,,14.0,0.0,,14.0,15.0,,15.0,16.0,3.0,,,,1.0,,,1072.87,5714
5714,20,36,334158,7393439,200014,0,441.0,14,1,7032018,1,1,1,4,1,2000141,0,441.0,1,4,1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,26.0,1997.0,,,8000.0,1,200014104,0,412.84334,4,3,35,1,5,4,1,1,2500.0,23.0,36.0,332748.0,7393094.0,2.0,20.0,36.0,334158.0,7393439.0,3.0,2.0,5.0,4.0,1.0,,,,,,,,,,3.0,467.80606,3.0,4,236.0,36.0,336625.0,7390242.0,237.0,36.0,336716.0,7389173.0,,,,,,,,,,,,,11.0,2.0,2.0,2.0,2.0,16.0,,,,15.0,20.0,,15.0,35.0,,15.0,16.0,3.0,,,,1.0,,,1072.87,5715
5758,20,36,334009,7392449,200046,0,65.941176,46,1,17032018,1,1,1,1,1,2000461,0,65.941176,1,1,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,35.0,1975.0,,,15000.0,1,200046101,0,66.65518,1,1,62,1,1,5,1,1,15000.0,,,,,,49.0,36.0,333327.0,7391296.0,2.0,2.0,1.0,12.0,5.0,,,,,,,,,,2.0,75.529127,6.0,7,49.0,36.0,333327.0,7391296.0,49.0,36.0,332854.0,7391187.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,40.0,,10.0,16.0,3.0,,,,1.0,,,485.4,5759
5815,20,36,333581,7393174,200453,0,233.6,453,1,17032018,1,1,1,2,1,2004531,0,233.6,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,30.0,,,,8700.0,1,200453101,0,247.821676,1,1,28,1,1,5,1,1,5800.0,,,,,,275.0,36.0,332633.0,7385109.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,2.0,280.814708,6.0,4,275.0,36.0,332633.0,7385109.0,275.0,36.0,332686.0,7385330.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,5.0,,5.0,16.0,3.0,,,,1.0,,,227.27,5816
5816,20,36,333581,7393174,200453,0,233.6,453,1,17032018,1,1,1,2,1,2004531,0,233.6,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,30.0,,,,8700.0,1,200453101,0,247.821676,1,1,28,1,1,5,1,1,5800.0,,,,,,275.0,36.0,332633.0,7385109.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,3.0,280.814708,6.0,4,275.0,36.0,332686.0,7385330.0,275.0,36.0,332633.0,7385109.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,12.0,50.0,,12.0,55.0,,5.0,16.0,3.0,,,,1.0,,,227.27,5817
5941,20,36,334222,7392679,200910,0,176.875,910,1,19052018,1,1,1,3,1,2009101,0,176.875,1,3,1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1,3.0,34.0,2001.0,,,3800.0,1,200910102,0,233.693129,2,3,13,1,3,2,8,2,0.0,247.0,36.0,336139.0,7385394.0,2.0,,,,,,,,,,,,,,,,,,,2.0,264.805197,6.0,2,247.0,36.0,336139.0,7385394.0,247.0,36.0,336221.0,7385301.0,,,,,,,,,,,,,4.0,7.0,7.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,33.0,,3.0,16.0,3.0,,,,1.0,,,123.99,5942
6860,22,36,333117,7392561,221897,0,108.15,1897,1,4092018,1,1,1,2,1,2218971,0,108.15,1,2,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,32.0,,,,7200.0,1,221897101,0,84.371759,1,1,29,1,1,5,1,1,7200.0,,,,,,53.0,36.0,333184.0,7389591.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,2.0,95.604353,5.0,4,53.0,36.0,333184.0,7389591.0,53.0,36.0,333453.0,7389453.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,5.0,,5.0,16.0,3.0,,,,1.0,,,302.33,6861
6861,22,36,333117,7392561,221897,0,108.15,1897,1,4092018,1,1,1,2,1,2218971,0,108.15,1,2,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,32.0,,,,7200.0,1,221897101,0,84.371759,1,1,29,1,1,5,1,1,7200.0,,,,,,53.0,36.0,333184.0,7389591.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,3.0,95.604353,5.0,4,53.0,36.0,333453.0,7389453.0,53.0,36.0,333184.0,7389591.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,13.0,35.0,,13.0,40.0,,5.0,16.0,3.0,,,,1.0,,,302.33,6862
7122,23,36,332718,7392899,230703,0,47.459459,703,1,10082018,1,1,1,3,1,2307031,0,47.459459,1,3,2,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,38.0,2018.0,,,5513.75,3,230703101,0,49.561385,1,1,60,2,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,2.0,56.159599,5.0,3,53.0,36.0,333036.0,7389441.0,54.0,36.0,332990.0,7389207.0,,,,,,,,,,,,,6.0,7.0,7.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,40.0,,10.0,16.0,3.0,,,,1.0,,,238.48,7123
7125,23,36,332718,7392899,230703,0,47.459459,703,1,10082018,1,1,1,3,1,2307031,0,47.459459,1,3,2,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,38.0,2018.0,,,5513.75,3,230703102,0,25.154389,2,4,20,2,5,4,8,2,0.0,54.0,36.0,332145.0,7389301.0,1.0,,,,,,,,,,,,,,,,,,,2.0,28.503246,5.0,4,54.0,36.0,332145.0,7389301.0,54.0,36.0,332990.0,7389207.0,,,,,,,,,,,,,4.0,7.0,7.0,2.0,2.0,16.0,,,,12.0,15.0,,12.0,30.0,,15.0,16.0,3.0,,,,1.0,,,850.21,7126
7126,23,36,332718,7392899,230703,0,47.459459,703,1,10082018,1,1,1,3,1,2307031,0,47.459459,1,3,2,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,38.0,2018.0,,,5513.75,3,230703102,0,25.154389,2,4,20,2,5,4,8,2,0.0,54.0,36.0,332145.0,7389301.0,1.0,,,,,,,,,,,,,,,,,,,3.0,28.503246,5.0,4,54.0,36.0,332990.0,7389207.0,54.0,36.0,332145.0,7389301.0,,,,,,,,,,,,,11.0,4.0,4.0,2.0,2.0,16.0,,,,14.0,0.0,,14.0,15.0,,15.0,16.0,3.0,,,,1.0,,,850.21,7127
7608,25,36,331858,7394370,250773,0,239.1875,773,1,29092017,1,1,1,3,1,2507731,0,239.1875,1,3,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1,3.0,34.0,2003.0,,,4500.0,1,250773103,0,307.79119,3,3,31,2,1,5,1,1,1500.0,,,,,,57.0,36.0,331753.0,7391887.0,2.0,2.0,2.0,10.0,1.0,,,,,,,,,,2.0,348.768092,5.0,4,57.0,36.0,331753.0,7391887.0,57.0,36.0,332139.0,7392086.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,13.0,30.0,,13.0,35.0,,5.0,16.0,3.0,,,,1.0,,,434.28,7609
7609,25,36,331858,7394370,250773,0,239.1875,773,1,29092017,1,1,1,3,1,2507731,0,239.1875,1,3,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1,3.0,34.0,2003.0,,,4500.0,1,250773103,0,307.79119,3,3,31,2,1,5,1,1,1500.0,,,,,,57.0,36.0,331753.0,7391887.0,2.0,2.0,2.0,10.0,1.0,,,,,,,,,,3.0,348.768092,5.0,4,57.0,36.0,332139.0,7392086.0,57.0,36.0,331753.0,7391887.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,14.0,25.0,,14.0,30.0,,5.0,16.0,3.0,,,,1.0,,,434.28,7610
7696,25,36,331719,7393992,251441,0,120.727273,1441,1,7082018,1,1,1,2,1,2514411,0,120.727273,1,2,1,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,3.0,34.0,,,,12000.0,1,251441102,0,142.532259,2,2,32,1,1,4,1,1,5000.0,,,,,,65.0,36.0,329244.0,7389272.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,2.0,161.507885,5.0,4,65.0,36.0,329244.0,7389272.0,65.0,36.0,329517.0,7388777.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,14.0,0.0,,14.0,10.0,,10.0,16.0,3.0,,,,1.0,,,565.29,7697
7697,25,36,331719,7393992,251441,0,120.727273,1441,1,7082018,1,1,1,2,1,2514411,0,120.727273,1,2,1,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,3.0,34.0,,,,12000.0,1,251441102,0,142.532259,2,2,32,1,1,4,1,1,5000.0,,,,,,65.0,36.0,329244.0,7389272.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,3.0,161.507885,5.0,4,65.0,36.0,329517.0,7388777.0,65.0,36.0,329244.0,7389272.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,14.0,50.0,,15.0,0.0,,10.0,16.0,3.0,,,,1.0,,,565.29,7698
8142,27,36,332504,7393153,270404,0,48.105882,404,1,17092018,1,1,1,4,1,2704041,0,48.105882,1,4,2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,2000.0,2012.0,,5223.9,3,270404103,0,27.113992,3,3,28,2,5,5,1,3,,53.0,36.0,333231.0,7389392.0,2.0,57.0,36.0,332024.0,7392270.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,2.0,30.723736,6.0,4,57.0,36.0,332024.0,7392270.0,57.0,36.0,332048.0,7392227.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,1.0,,1.0,16.0,3.0,,,,1.0,,,49.24,8143
8143,27,36,332504,7393153,270404,0,48.105882,404,1,17092018,1,1,1,4,1,2704041,0,48.105882,1,4,2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,2000.0,2012.0,,5223.9,3,270404103,0,27.113992,3,3,28,2,5,5,1,3,,53.0,36.0,333231.0,7389392.0,2.0,57.0,36.0,332024.0,7392270.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,3.0,30.723736,6.0,4,57.0,36.0,332048.0,7392227.0,57.0,36.0,332024.0,7392270.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,12.0,57.0,,12.0,58.0,,1.0,16.0,3.0,,,,1.0,,,49.24,8144
8164,27,36,331911,7393031,270441,0,154.217391,441,1,20092018,1,1,1,3,1,2704411,0,154.217391,1,3,2,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,2.0,44.0,2012.0,2016.0,,15000.0,3,270441103,0,80.389823,3,3,25,1,1,5,1,1,5000.0,,,,,,275.0,36.0,333151.0,7385529.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,2.0,91.092293,3.0,4,275.0,36.0,333151.0,7385529.0,275.0,36.0,333248.0,7385525.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,5.0,,5.0,16.0,3.0,,,,1.0,,,97.08,8165
8165,27,36,331911,7393031,270441,0,154.217391,441,1,20092018,1,1,1,3,1,2704411,0,154.217391,1,3,2,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,2.0,44.0,2012.0,2016.0,,15000.0,3,270441103,0,80.389823,3,3,25,1,1,5,1,1,5000.0,,,,,,275.0,36.0,333151.0,7385529.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,3.0,91.092293,3.0,4,275.0,36.0,333248.0,7385525.0,275.0,36.0,333151.0,7385529.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,13.0,55.0,,14.0,0.0,,5.0,16.0,3.0,,,,1.0,,,97.08,8166
8280,27,36,332008,7392661,271487,0,48.105882,1487,1,15082018,1,1,1,2,1,2714871,0,48.105882,1,2,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,2004.0,,,5223.9,3,271487101,0,40.956565,1,1,66,2,1,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,5.0,46.409201,6.0,6,57.0,36.0,332075.0,7392391.0,57.0,36.0,331674.0,7392456.0,,,,,,,,,,,,,7.0,5.0,5.0,2.0,2.0,16.0,,,,16.0,30.0,,16.0,40.0,,10.0,16.0,3.0,,,,1.0,,,406.23,8281
8387,27,36,332505,7393161,271667,0,154.217391,1667,1,15092018,1,1,1,4,1,2716671,0,154.217391,1,4,2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,2000.0,2000.0,,5223.9,3,271667103,0,80.389823,3,3,28,2,5,5,1,3,,53.0,36.0,333231.0,7389392.0,2.0,57.0,36.0,332024.0,7392270.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,2.0,91.092293,6.0,4,57.0,36.0,332024.0,7392270.0,57.0,36.0,332051.0,7392247.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,1.0,,1.0,16.0,3.0,,,,1.0,,,35.47,8388
